user_id,channel,campaign,signup_date,acquisition_cost_eur
U148912,Email,Mobile_App,2025-06-03,3.06
U148913,Referral,Retargeting,2026-06-01,9.45
U148914,Affiliate,Crypto_Beginners,2026-01-30,27.13
U148915,Social,Mobile_App,2025-11-26,22.98
U148916,Organic,Mobile_App,2026-04-08,0.0
U148917,Referral,Retargeting,2025-04-02,5.95
U148918,Paid Search,Referral_2025,2025-08-10,20.03
U148919,Affiliate,Mobile_App,2025-07-09,12.03
U148920,Paid Search,Mobile_App,2026-07-26,26.38
U148921,Paid Search,European_Market,2025-07-24,25.42
U148922,Organic,European_Market,2025-07-31,0.0
U148923,Email,Brand,2025-03-30,4.78
U148924,Social,Referral_2025,2025-12-29,12.66
U148925,Social,European_Market,2026-01-06,9.6
U148926,Referral,Brand,2025-11-28,9.37
U148927,Paid Search,European_Market,2026-03-02,17.14
U148928,Social,Brand,2026-03-31,26.94
U148929,Organic,Crypto_Beginners,2026-02-26,0.0
U148930,Social,Crypto_Beginners,2025-06-20,19.25
U148931,Direct,Referral_2025,2025-09-06,0.0
U148932,Organic,European_Market,2025-06-30,0.0
U148933,Social,Trading_101,2026-04-20,13.45
U148934,Direct,Referral_2025,2026-04-28,0.0
U148935,Social,Brand,2026-01-19,17.04
U148936,Referral,Summer_Campaign,2026-02-08,12.23
U148937,Paid Search,Referral_2025,2025-06-10,21.81
U148938,Referral,Mobile_App,2025-09-05,7.89
U148939,Referral,Summer_Campaign,2025-11-15,9.35
U148940,Organic,Trading_101,2026-06-15,0.0
U148941,Referral,Trading_101,2025-04-23,8.75
U148942,Email,Summer_Campaign,2026-07-17,7.87
U148943,Email,Retargeting,2025-12-10,10.3
U148944,Organic,Trading_101,2025-05-03,0.0
U148945,Affiliate,Retargeting,2025-11-15,24.27
U148946,Email,Retargeting,2026-07-28,5.68
U148947,Affiliate,Trading_101,2026-04-23,26.23
U148948,Referral,Trading_101,2026-02-17,6.33
U148949,Organic,Brand,2026-08-09,0.0
U148950,Email,Summer_Campaign,2025-09-02,3.7
U148951,Paid Search,European_Market,2026-06-28,28.67
U148952,Organic,Referral_2025,2026-04-02,0.0
U148953,Direct,Mobile_App,2025-06-02,0.0
U148954,Affiliate,Brand,2025-01-15,25.82
U148955,Direct,Mobile_App,2026-03-19,0.0
U148956,Organic,Trading_101,2025-10-31,0.0
U148957,Referral,Trading_101,2025-09-02,8.89
U148958,Direct,Retargeting,2026-07-21,0.0
U148959,Social,Retargeting,2026-07-08,18.22
U148960,Affiliate,Brand,2026-03-31,21.75
U148961,Affiliate,Mobile_App,2025-12-25,27.14
U148962,Organic,Brand,2025-02-21,0.0
U148963,Email,Summer_Campaign,2025-01-11,8.39
U148964,Affiliate,Summer_Campaign,2026-08-23,25.45
U148965,Paid Search,Summer_Campaign,2025-08-15,16.1
U148966,Social,Mobile_App,2025-04-24,11.26
U148967,Referral,Summer_Campaign,2026-06-21,11.85
U148968,Social,Brand,2026-08-27,20.41
U148969,Paid Search,Trading_101,2025-03-28,9.15
U148970,Organic,Summer_Campaign,2026-08-16,0.0
U148971,Direct,Crypto_Beginners,2025-09-07,0.0
U148972,Email,Retargeting,2025-09-07,4.67
U148973,Social,Referral_2025,2026-02-25,13.19
U148974,Email,Mobile_App,2025-07-29,4.76
U148975,Affiliate,Brand,2026-06-05,23.07
U148976,Organic,European_Market,2026-07-02,0.0
U148977,Social,Summer_Campaign,2025-02-26,13.97
U148978,Direct,Crypto_Beginners,2025-03-04,0.0
U148979,Affiliate,Brand,2025-12-04,17.1
U148980,Organic,Referral_2025,2026-06-16,0.0
U148981,Referral,Summer_Campaign,2025-01-06,10.03
U148982,Social,Trading_101,2026-08-08,11.44
U148983,Affiliate,Summer_Campaign,2026-08-28,22.65
U148984,Organic,Referral_2025,2026-05-26,0.0
U148985,Affiliate,Summer_Campaign,2026-04-06,26.58
U148986,Direct,Trading_101,2025-12-22,0.0
U148987,Social,Trading_101,2025-08-07,18.96
U148988,Paid Search,Crypto_Beginners,2026-01-02,16.16
U148989,Affiliate,Retargeting,2026-07-15,17.7
U148990,Direct,Summer_Campaign,2025-12-30,0.0
U148991,Social,Trading_101,2026-01-25,16.84
U148992,Affiliate,Trading_101,2025-10-22,19.6
U148993,Paid Search,Mobile_App,2026-05-20,22.56
U148994,Social,Trading_101,2025-10-15,10.94
U148995,Organic,Retargeting,2025-06-26,0.0
U148996,Organic,Retargeting,2025-10-26,0.0
U148997,Direct,Crypto_Beginners,2025-10-11,0.0
U148998,Direct,Brand,2026-07-31,0.0
U148999,Direct,Brand,2025-02-23,0.0
U149000,Email,Retargeting,2025-11-16,4.97
U149001,Social,European_Market,2026-04-24,9.43
U149002,Paid Search,Brand,2026-06-26,15.24
U149003,Referral,Referral_2025,2025-08-09,7.44
U149004,Organic,Crypto_Beginners,2025-12-09,0.0
U149005,Direct,Mobile_App,2025-08-02,0.0
U149006,Organic,Brand,2025-11-18,0.0
U149007,Direct,Summer_Campaign,2026-08-04,0.0
U149008,Organic,Summer_Campaign,2025-01-15,0.0
U149009,Affiliate,European_Market,2026-04-25,23.1
U149010,Social,Summer_Campaign,2025-05-14,14.09
U149011,Referral,Referral_2025,2025-01-24,5.3
U149012,Social,Retargeting,2026-01-12,17.13
U149013,Organic,Trading_101,2026-08-20,0.0
U149014,Referral,Retargeting,2025-05-22,9.36
U149015,Affiliate,Summer_Campaign,2026-03-15,17.04
U149016,Social,Brand,2025-11-20,14.2
U149017,Organic,Crypto_Beginners,2025-05-02,0.0
U149018,Organic,Mobile_App,2025-10-27,0.0
U149019,Organic,Summer_Campaign,2025-12-07,0.0
U149020,Paid Search,Retargeting,2025-06-28,17.68
U149021,Organic,Summer_Campaign,2025-07-27,0.0
U149022,Organic,Summer_Campaign,2025-06-15,0.0
U149023,Organic,Summer_Campaign,2025-02-10,0.0
U149024,Direct,Summer_Campaign,2026-07-10,0.0
U149025,Email,Referral_2025,2025-03-16,5.26
U149026,Referral,Mobile_App,2026-04-25,8.66
U149027,Direct,Retargeting,2025-12-14,0.0
U149028,Social,Trading_101,2025-09-29,19.33
U149029,Organic,Crypto_Beginners,2025-06-15,0.0
U149030,Referral,Trading_101,2025-03-27,6.51
U149031,Organic,Trading_101,2026-07-05,0.0
U149032,Paid Search,Retargeting,2026-08-22,20.27
U149033,Email,Mobile_App,2025-06-04,4.46
U149034,Paid Search,Retargeting,2026-07-30,19.76
U149035,Email,European_Market,2025-08-11,4.38
U149036,Email,Mobile_App,2026-02-21,7.1
U149037,Organic,Retargeting,2025-12-28,0.0
U149038,Email,Referral_2025,2025-12-12,3.42
U149039,Social,Brand,2025-05-26,12.7
U149040,Direct,Crypto_Beginners,2025-03-08,0.0
U149041,Social,Referral_2025,2026-06-01,11.99
U149042,Paid Search,Crypto_Beginners,2025-02-28,14.09
U149043,Social,Referral_2025,2026-08-11,15.1
U149044,Referral,Trading_101,2025-01-16,6.55
U149045,Organic,Crypto_Beginners,2026-08-10,0.0
U149046,Referral,Referral_2025,2026-05-01,5.59
U149047,Direct,Trading_101,2025-06-25,0.0
U149048,Referral,Mobile_App,2025-11-18,12.87
U149049,Paid Search,Referral_2025,2026-04-06,18.68
U149050,Organic,Brand,2025-05-16,0.0
U149051,Organic,Summer_Campaign,2026-03-04,0.0
U149052,Paid Search,Referral_2025,2026-06-26,25.47
U149053,Organic,European_Market,2025-11-18,0.0
U149054,Organic,European_Market,2025-12-02,0.0
U149055,Direct,Referral_2025,2026-05-28,0.0
U149056,Organic,European_Market,2025-06-20,0.0
U149057,Affiliate,Crypto_Beginners,2025-05-09,26.84
U149058,Email,Brand,2026-02-22,4.43
U149059,Organic,Brand,2026-02-01,0.0
U149060,Direct,Brand,2025-03-02,0.0
U149061,Social,Crypto_Beginners,2025-04-27,18.38
U149062,Organic,Mobile_App,2026-04-18,0.0
U149063,Paid Search,Mobile_App,2026-02-01,22.07
U149064,Direct,Trading_101,2026-08-20,0.0
U149065,Paid Search,Crypto_Beginners,2025-08-06,15.18
U149066,Referral,Trading_101,2026-04-22,7.33
U149067,Paid Search,Crypto_Beginners,2026-08-25,12.07
U149068,Social,European_Market,2025-09-25,20.84
U149069,Paid Search,Trading_101,2025-03-17,18.26
U149070,Referral,Crypto_Beginners,2025-03-10,14.91
U149071,Paid Search,Crypto_Beginners,2026-03-21,13.38
U149072,Paid Search,European_Market,2025-10-25,26.13
U149073,Paid Search,Trading_101,2026-04-19,16.15
U149074,Social,Crypto_Beginners,2025-06-09,15.23
U149075,Social,European_Market,2025-01-08,19.25
U149076,Social,European_Market,2026-04-30,13.04
U149077,Paid Search,European_Market,2025-03-29,16.45
U149078,Organic,Trading_101,2025-05-21,0.0
U149079,Social,Trading_101,2026-06-25,12.6
U149080,Paid Search,Brand,2026-06-09,16.61
U149081,Direct,Mobile_App,2026-07-29,0.0
U149082,Social,Retargeting,2025-12-09,12.02
U149083,Social,Retargeting,2025-08-04,14.19
U149084,Social,Trading_101,2026-05-21,9.91
U149085,Affiliate,Trading_101,2026-08-22,25.42
U149086,Organic,Crypto_Beginners,2025-03-15,0.0
U149087,Paid Search,European_Market,2026-08-04,23.79
U149088,Paid Search,Brand,2025-03-10,16.46
U149089,Paid Search,Crypto_Beginners,2025-08-11,14.38
U149090,Organic,Mobile_App,2026-01-21,0.0
U149091,Social,Summer_Campaign,2025-10-12,13.13
U149092,Affiliate,Trading_101,2025-05-02,20.12
U149093,Email,Trading_101,2026-03-17,6.69
U149094,Referral,Mobile_App,2026-04-02,6.04
U149095,Email,Summer_Campaign,2025-06-13,3.26
U149096,Referral,Referral_2025,2025-09-20,12.48
U149097,Affiliate,Crypto_Beginners,2025-04-02,32.51
U149098,Paid Search,Summer_Campaign,2025-12-02,17.55
U149099,Referral,Retargeting,2026-08-09,11.32
U149100,Paid Search,European_Market,2025-11-10,14.32
U149101,Social,Referral_2025,2026-08-25,20.87
U149102,Organic,Referral_2025,2026-04-11,0.0
U149103,Affiliate,European_Market,2026-02-05,23.36
U149104,Paid Search,Retargeting,2026-07-15,20.03
U149105,Organic,Mobile_App,2026-08-21,0.0
U149106,Referral,Mobile_App,2026-04-30,11.84
U149107,Paid Search,Retargeting,2025-10-04,19.22
U149108,Organic,Referral_2025,2025-03-07,0.0
U149109,Direct,Mobile_App,2025-07-20,0.0
U149110,Affiliate,Summer_Campaign,2026-04-13,21.97
U149111,Social,Retargeting,2026-03-10,17.05
U149112,Referral,Mobile_App,2025-05-18,8.02
U149113,Direct,Retargeting,2025-02-21,0.0
U149114,Paid Search,Trading_101,2026-03-28,18.62
U149115,Organic,Summer_Campaign,2025-06-07,0.0
U149116,Email,European_Market,2025-07-25,4.83
U149117,Affiliate,Summer_Campaign,2025-12-08,20.36
U149118,Social,Mobile_App,2025-11-12,16.18
U149119,Paid Search,Brand,2025-05-16,14.19
U149120,Referral,Retargeting,2025-03-16,14.36
U149121,Direct,Trading_101,2026-03-25,0.0
U149122,Organic,Summer_Campaign,2025-03-10,0.0
U149123,Direct,Mobile_App,2026-07-15,0.0
U149124,Paid Search,Mobile_App,2025-07-21,14.55
U149125,Social,Trading_101,2026-07-28,14.19
U149126,Referral,Retargeting,2025-06-16,11.01
U149127,Organic,Referral_2025,2025-05-01,0.0
U149128,Social,European_Market,2025-04-07,14.85
U149129,Email,Trading_101,2026-01-12,5.69
U149130,Organic,Summer_Campaign,2026-05-06,0.0
U149131,Paid Search,Mobile_App,2025-02-22,25.0
U149132,Direct,Crypto_Beginners,2025-01-09,0.0
U149133,Paid Search,Retargeting,2025-11-27,13.22
U149134,Organic,Summer_Campaign,2025-09-08,0.0
U149135,Organic,European_Market,2025-12-26,0.0
U149136,Affiliate,Mobile_App,2025-12-15,24.79
U149137,Affiliate,European_Market,2025-05-04,25.74
U149138,Email,European_Market,2025-07-18,4.32
U149139,Paid Search,Crypto_Beginners,2026-02-15,27.59
U149140,Paid Search,Summer_Campaign,2026-01-15,22.38
U149141,Organic,Retargeting,2026-05-20,0.0
U149142,Organic,Summer_Campaign,2025-04-05,0.0
U149143,Paid Search,Summer_Campaign,2025-01-30,24.86
U149144,Paid Search,Crypto_Beginners,2025-04-02,12.83
U149145,Direct,Crypto_Beginners,2026-08-19,0.0
U149146,Email,Summer_Campaign,2025-01-15,5.47
U149147,Organic,Referral_2025,2026-04-05,0.0
U149148,Social,Mobile_App,2025-01-23,14.63
U149149,Affiliate,Mobile_App,2025-11-22,20.91
U149150,Organic,Referral_2025,2025-03-28,0.0
U149151,Referral,Crypto_Beginners,2025-07-12,11.79
U149152,Affiliate,European_Market,2025-09-20,21.77
U149153,Affiliate,Retargeting,2026-03-05,21.59
U149154,Referral,Retargeting,2025-12-26,9.97
U149155,Referral,Brand,2026-07-16,8.6
U149156,Direct,European_Market,2026-03-09,0.0
U149157,Social,Crypto_Beginners,2026-07-14,14.86
U149158,Affiliate,Referral_2025,2026-05-23,28.32
U149159,Referral,Crypto_Beginners,2025-02-18,12.57
U149160,Paid Search,Retargeting,2025-06-17,14.98
U149161,Referral,Referral_2025,2026-03-17,5.69
U149162,Direct,Crypto_Beginners,2026-08-17,0.0
U149163,Paid Search,Brand,2026-07-29,16.22
U149164,Paid Search,Brand,2025-08-16,25.8
U149165,Referral,Trading_101,2025-08-02,7.85
U149166,Paid Search,Trading_101,2025-06-03,25.81
U149167,Social,Summer_Campaign,2026-08-31,14.97
U149168,Social,Summer_Campaign,2026-02-11,14.64
U149169,Referral,Referral_2025,2025-01-18,7.42
U149170,Affiliate,Retargeting,2026-04-12,20.93
U149171,Organic,Retargeting,2025-12-10,0.0
U149172,Affiliate,European_Market,2025-11-20,18.66
U149173,Email,Trading_101,2025-09-03,6.79
U149174,Direct,Brand,2025-03-01,0.0
U149175,Organic,Summer_Campaign,2026-05-09,0.0
U149176,Referral,Brand,2025-02-18,6.93
U149177,Organic,Trading_101,2025-09-10,0.0
U149178,Referral,Crypto_Beginners,2026-01-18,6.76
U149179,Organic,Retargeting,2025-11-05,0.0
U149180,Organic,Brand,2026-07-30,0.0
U149181,Organic,Mobile_App,2026-06-29,0.0
U149182,Paid Search,Brand,2025-02-27,14.91
U149183,Referral,Trading_101,2025-03-05,12.68
U149184,Affiliate,Retargeting,2025-05-05,20.47
U149185,Organic,Trading_101,2025-03-02,0.0
U149186,Email,Retargeting,2026-01-15,5.17
U149187,Social,Trading_101,2025-05-18,11.42
U149188,Affiliate,Referral_2025,2025-03-07,22.72
U149189,Referral,Mobile_App,2025-06-28,9.51
U149190,Paid Search,Brand,2025-06-20,25.85
U149191,Organic,Summer_Campaign,2025-12-10,0.0
U149192,Direct,Summer_Campaign,2025-07-06,0.0
U149193,Paid Search,Trading_101,2025-08-15,27.26
U149194,Referral,Crypto_Beginners,2025-09-23,6.79
U149195,Social,Trading_101,2025-07-11,17.62
U149196,Direct,Brand,2026-08-29,0.0
U149197,Paid Search,European_Market,2025-05-06,12.65
U149198,Paid Search,Brand,2026-04-19,20.61
U149199,Direct,Mobile_App,2025-04-09,0.0
U149200,Referral,Trading_101,2025-12-10,8.68
U149201,Affiliate,Retargeting,2025-08-31,15.05
U149202,Email,Referral_2025,2025-01-20,3.91
U149203,Referral,European_Market,2025-12-25,5.78
U149204,Paid Search,Crypto_Beginners,2026-03-09,17.97
U149205,Social,Crypto_Beginners,2026-05-02,9.77
U149206,Email,Retargeting,2025-11-26,7.28
U149207,Paid Search,European_Market,2025-11-03,17.5
U149208,Paid Search,Retargeting,2025-07-04,12.5
U149209,Organic,Mobile_App,2025-12-01,0.0
U149210,Email,Summer_Campaign,2026-05-21,5.61
U149211,Affiliate,Crypto_Beginners,2026-04-08,18.39
U149212,Organic,Crypto_Beginners,2025-01-03,0.0
U149213,Paid Search,Mobile_App,2025-06-24,22.32
U149214,Paid Search,European_Market,2026-08-04,26.27
U149215,Direct,Retargeting,2026-06-17,0.0
U149216,Organic,European_Market,2025-10-25,0.0
U149217,Paid Search,Trading_101,2025-04-28,26.15
U149218,Social,Retargeting,2025-07-25,10.53
U149219,Paid Search,Referral_2025,2025-05-15,25.42
U149220,Referral,Summer_Campaign,2025-07-22,10.13
U149221,Referral,Mobile_App,2025-02-04,11.76
U149222,Referral,Crypto_Beginners,2025-01-30,7.97
U149223,Affiliate,European_Market,2026-03-04,22.6
U149224,Social,Retargeting,2025-09-14,16.65
U149225,Social,Referral_2025,2026-01-16,12.37
U149226,Referral,Referral_2025,2025-07-01,7.11
U149227,Direct,Retargeting,2025-07-27,0.0
U149228,Email,Brand,2026-07-29,3.77
U149229,Organic,Brand,2026-03-15,0.0
U149230,Paid Search,Summer_Campaign,2025-12-08,15.41
U149231,Organic,Trading_101,2026-08-12,0.0
U149232,Organic,Referral_2025,2026-01-13,0.0
U149233,Affiliate,Mobile_App,2026-02-15,17.59
U149234,Referral,Crypto_Beginners,2026-06-11,13.38
U149235,Social,Summer_Campaign,2026-01-18,7.74
U149236,Referral,Crypto_Beginners,2026-04-10,11.85
U149237,Organic,Summer_Campaign,2026-01-28,0.0
U149238,Referral,Brand,2026-07-25,11.04
U149239,Organic,Crypto_Beginners,2025-05-31,0.0
U149240,Referral,Referral_2025,2026-01-04,8.38
U149241,Referral,Mobile_App,2025-04-17,8.44
U149242,Referral,Crypto_Beginners,2025-05-19,9.8
U149243,Referral,Brand,2025-10-07,12.19
U149244,Affiliate,Mobile_App,2025-03-13,22.54
U149245,Organic,Retargeting,2026-05-20,0.0
U149246,Direct,Mobile_App,2025-04-16,0.0
U149247,Email,Trading_101,2026-05-16,5.97
U149248,Organic,Summer_Campaign,2025-06-08,0.0
U149249,Affiliate,Summer_Campaign,2025-05-30,12.84
U149250,Social,Mobile_App,2025-01-14,20.03
U149251,Organic,Retargeting,2025-01-05,0.0
U149252,Affiliate,Mobile_App,2025-09-30,19.76
U149253,Affiliate,Crypto_Beginners,2025-12-04,39.79
U149254,Direct,Mobile_App,2025-07-30,0.0
U149255,Social,Crypto_Beginners,2025-11-23,12.11
U149256,Referral,Referral_2025,2026-04-11,11.65
U149257,Organic,European_Market,2025-03-20,0.0
U149258,Paid Search,Summer_Campaign,2026-08-28,14.16
U149259,Affiliate,Mobile_App,2025-06-26,19.9
U149260,Social,European_Market,2025-05-12,14.18
U149261,Organic,European_Market,2025-10-19,0.0
U149262,Referral,Crypto_Beginners,2026-01-13,8.71
U149263,Referral,Summer_Campaign,2026-02-20,8.43
U149264,Organic,Brand,2025-12-10,0.0
U149265,Email,Mobile_App,2026-01-12,5.7
U149266,Organic,Brand,2026-04-30,0.0
U149267,Direct,Mobile_App,2025-05-26,0.0
U149268,Organic,Brand,2026-06-16,0.0
U149269,Social,Summer_Campaign,2026-07-24,8.81
U149270,Paid Search,Trading_101,2025-10-23,20.8
U149271,Paid Search,Referral_2025,2026-08-01,21.71
U149272,Referral,Mobile_App,2025-12-11,7.95
U149273,Paid Search,Retargeting,2026-02-01,18.9
U149274,Social,Brand,2026-04-20,16.59
U149275,Affiliate,Summer_Campaign,2026-06-09,12.18
U149276,Organic,Crypto_Beginners,2026-07-28,0.0
U149277,Direct,Brand,2025-02-15,0.0
U149278,Email,Trading_101,2026-08-28,3.62
U149279,Referral,Crypto_Beginners,2026-03-04,8.73
U149280,Email,Mobile_App,2025-08-11,6.11
U149281,Social,Crypto_Beginners,2025-01-23,11.4
U149282,Paid Search,Brand,2025-03-08,17.3
U149283,Referral,Referral_2025,2026-04-28,4.75
U149284,Direct,European_Market,2025-07-25,0.0
U149285,Referral,Retargeting,2026-08-01,7.68
U149286,Paid Search,Summer_Campaign,2026-07-16,13.26
U149287,Affiliate,Retargeting,2025-09-15,18.41
U149288,Organic,Summer_Campaign,2026-06-30,0.0
U149289,Organic,Summer_Campaign,2025-09-10,0.0
U149290,Organic,European_Market,2026-08-04,0.0
U149291,Affiliate,Crypto_Beginners,2025-07-08,19.64
U149292,Direct,Summer_Campaign,2025-06-02,0.0
U149293,Organic,European_Market,2025-03-18,0.0
U149294,Direct,Referral_2025,2026-06-24,0.0
U149295,Email,European_Market,2026-01-04,5.43
U149296,Referral,Summer_Campaign,2026-07-22,6.96
U149297,Social,Brand,2025-06-03,8.39
U149298,Organic,Referral_2025,2025-06-04,0.0
U149299,Organic,Trading_101,2025-09-28,0.0
U149300,Direct,Mobile_App,2026-07-16,0.0
U149301,Organic,Brand,2026-05-24,0.0
U149302,Social,Mobile_App,2026-01-25,13.03
U149303,Social,Retargeting,2025-03-09,16.66
U149304,Organic,Mobile_App,2025-05-12,0.0
U149305,Affiliate,Summer_Campaign,2025-09-22,18.58
U149306,Social,European_Market,2025-08-08,11.66
U149307,Social,Trading_101,2026-07-06,14.55
U149308,Paid Search,Trading_101,2025-10-16,17.46
U149309,Email,Brand,2025-03-20,5.56
U149310,Organic,Mobile_App,2026-07-26,0.0
U149311,Direct,Brand,2025-11-16,0.0
U149312,Social,Crypto_Beginners,2025-11-14,18.7
U149313,Social,Mobile_App,2026-05-02,15.3
U149314,Paid Search,Referral_2025,2026-01-26,13.91
U149315,Paid Search,Crypto_Beginners,2026-08-11,14.88
U149316,Organic,Trading_101,2025-02-08,0.0
U149317,Organic,Referral_2025,2025-07-18,0.0
U149318,Paid Search,Trading_101,2025-04-15,27.35
U149319,Affiliate,Retargeting,2026-08-05,17.51
U149320,Social,Retargeting,2026-05-22,24.02
U149321,Organic,Brand,2026-07-24,0.0
U149322,Email,Retargeting,2025-11-25,5.19
U149323,Organic,Trading_101,2025-11-04,0.0
U149324,Paid Search,Mobile_App,2025-08-10,18.28
U149325,Direct,Crypto_Beginners,2025-01-27,0.0
U149326,Social,Mobile_App,2025-05-31,11.71
U149327,Social,European_Market,2025-06-22,15.23
U149328,Direct,Retargeting,2025-01-22,0.0
U149329,Organic,Retargeting,2026-06-29,0.0
U149330,Organic,Brand,2026-01-29,0.0
U149331,Social,European_Market,2025-02-16,19.17
U149332,Paid Search,Summer_Campaign,2026-08-31,19.13
U149333,Paid Search,Mobile_App,2025-05-05,17.96
U149334,Affiliate,Retargeting,2025-12-01,31.58
U149335,Organic,Referral_2025,2025-10-22,0.0
U149336,Organic,Crypto_Beginners,2026-06-21,0.0
U149337,Email,Crypto_Beginners,2026-08-17,6.88
U149338,Paid Search,Trading_101,2026-07-24,20.29
U149339,Email,Referral_2025,2026-06-22,7.91
U149340,Direct,Crypto_Beginners,2025-10-24,0.0
U149341,Organic,Referral_2025,2025-02-13,0.0
U149342,Organic,Mobile_App,2026-08-20,0.0
U149343,Affiliate,Retargeting,2025-01-22,27.21
U149344,Direct,Crypto_Beginners,2025-08-14,0.0
U149345,Affiliate,Mobile_App,2026-07-03,26.5
U149346,Social,Mobile_App,2026-01-09,13.64
U149347,Organic,Brand,2025-01-04,0.0
U149348,Organic,Retargeting,2025-01-24,0.0
U149349,Email,Retargeting,2025-11-18,4.62
U149350,Organic,Summer_Campaign,2026-06-23,0.0
U149351,Organic,Brand,2026-01-07,0.0
U149352,Organic,Summer_Campaign,2026-08-16,0.0
U149353,Paid Search,Brand,2025-12-31,26.48
U149354,Social,Brand,2025-03-10,11.43
U149355,Paid Search,European_Market,2026-04-17,17.84
U149356,Social,Mobile_App,2026-05-20,15.2
U149357,Email,Summer_Campaign,2025-11-09,6.83
U149358,Social,Summer_Campaign,2025-03-13,14.58
U149359,Paid Search,Mobile_App,2025-09-03,18.82
U149360,Referral,Trading_101,2025-03-14,8.55
U149361,Organic,European_Market,2026-06-12,0.0
U149362,Paid Search,Brand,2025-02-09,22.54
U149363,Paid Search,European_Market,2025-02-08,14.02
U149364,Organic,Brand,2025-02-25,0.0
U149365,Social,Mobile_App,2026-07-20,10.52
U149366,Organic,Trading_101,2025-06-21,0.0
U149367,Social,Summer_Campaign,2025-10-29,25.61
U149368,Referral,Brand,2026-05-05,5.81
U149369,Direct,Brand,2026-03-08,0.0
U149370,Organic,Trading_101,2026-07-09,0.0
U149371,Organic,European_Market,2025-01-04,0.0
U149372,Email,Summer_Campaign,2025-09-18,7.65
U149373,Social,Trading_101,2026-07-24,15.08
U149374,Paid Search,Trading_101,2026-07-03,18.67
U149375,Direct,Trading_101,2026-02-14,0.0
U149376,Organic,European_Market,2025-09-22,0.0
U149377,Email,Referral_2025,2025-01-15,4.8
U149378,Affiliate,Crypto_Beginners,2025-03-29,21.97
U149379,Social,Retargeting,2025-04-09,10.43
U149380,Organic,Retargeting,2025-08-05,0.0
U149381,Social,Trading_101,2026-02-14,20.74
U149382,Social,European_Market,2025-07-10,16.84
U149383,Organic,Brand,2025-08-03,0.0
U149384,Paid Search,Retargeting,2025-01-27,21.24
U149385,Organic,Crypto_Beginners,2025-07-01,0.0
U149386,Affiliate,Crypto_Beginners,2026-08-18,19.65
U149387,Direct,Retargeting,2025-06-08,0.0
U149388,Referral,Referral_2025,2025-08-18,13.08
U149389,Email,Brand,2025-08-23,6.77
U149390,Referral,Crypto_Beginners,2026-01-21,7.86
U149391,Organic,Summer_Campaign,2026-06-14,0.0
U149392,Social,Summer_Campaign,2025-10-11,11.95
U149393,Social,Mobile_App,2025-03-12,13.82
U149394,Paid Search,Summer_Campaign,2026-05-19,13.26
U149395,Organic,Referral_2025,2025-08-03,0.0
U149396,Affiliate,Crypto_Beginners,2025-04-27,26.74
U149397,Direct,Summer_Campaign,2025-04-10,0.0
U149398,Email,Summer_Campaign,2026-08-23,4.42
U149399,Organic,Referral_2025,2025-10-22,0.0
U149400,Email,Brand,2025-06-26,3.81
U149401,Referral,Summer_Campaign,2025-05-12,9.43
U149402,Social,European_Market,2026-08-03,11.84
U149403,Organic,European_Market,2025-02-26,0.0
U149404,Email,Trading_101,2025-01-13,8.95
U149405,Organic,Summer_Campaign,2025-07-12,0.0
U149406,Paid Search,Brand,2026-07-29,21.3
U149407,Paid Search,Mobile_App,2026-05-25,13.62
U149408,Organic,Brand,2025-06-02,0.0
U149409,Email,European_Market,2025-01-23,10.09
U149410,Paid Search,Mobile_App,2025-01-30,25.72
U149411,Organic,Trading_101,2026-01-04,0.0
U149412,Organic,Retargeting,2026-01-26,0.0
U149413,Social,Brand,2025-11-06,18.24
U149414,Organic,European_Market,2026-02-05,0.0
U149415,Social,Retargeting,2025-12-19,12.87
U149416,Organic,Brand,2026-07-26,0.0
U149417,Social,Crypto_Beginners,2025-03-07,18.81
U149418,Referral,Brand,2025-06-15,8.06
U149419,Affiliate,Crypto_Beginners,2026-05-07,22.1
U149420,Referral,Summer_Campaign,2026-07-18,6.84
U149421,Social,Brand,2025-06-29,14.46
U149422,Email,European_Market,2026-06-28,6.4
U149423,Social,Referral_2025,2025-01-17,20.45
U149424,Social,Summer_Campaign,2025-05-06,16.2
U149425,Affiliate,Trading_101,2025-03-23,11.55
U149426,Social,Brand,2025-02-09,14.27
U149427,Organic,Trading_101,2025-08-07,0.0
U149428,Affiliate,Summer_Campaign,2025-07-01,28.12
U149429,Organic,Summer_Campaign,2026-03-14,0.0
U149430,Direct,European_Market,2026-06-14,0.0
U149431,Organic,Brand,2025-06-10,0.0
U149432,Organic,Retargeting,2026-07-11,0.0
U149433,Social,Mobile_App,2025-07-06,8.99
U149434,Referral,Trading_101,2025-12-20,10.23
U149435,Referral,Trading_101,2026-01-10,11.56
U149436,Organic,Trading_101,2026-04-12,0.0
U149437,Paid Search,Referral_2025,2025-08-29,18.84
U149438,Paid Search,Brand,2025-11-30,26.37
U149439,Organic,Mobile_App,2025-02-17,0.0
U149440,Social,Crypto_Beginners,2025-04-21,16.7
U149441,Organic,Crypto_Beginners,2026-08-18,0.0
U149442,Paid Search,European_Market,2025-04-14,23.77
U149443,Paid Search,Mobile_App,2026-04-08,14.61
U149444,Social,Mobile_App,2025-03-15,20.6
U149445,Paid Search,Mobile_App,2026-07-21,23.09
U149446,Affiliate,Crypto_Beginners,2025-11-13,18.19
